scheduler,code,q,columns,layers,qubits,volume,idle,sec,floor,best_cols,q_rel,cols_rel,collapsed_to_serial,n_methods,common,q_n,cols_n,q_lo,q_hi,c_lo,c_hi
annealed,"[[21,2,6]]",49,86,82,49,4026.0,188.0,45.2,43,28,1.1395348837209303,3.0714285714285716,False,3,True,0.10909090909090909,0.49007182087029905,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",50,86,82,49,4026.0,274.0,45.1,43,28,1.1627906976744187,3.0714285714285716,False,3,True,0.12727272727272726,0.49007182087029905,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",51,84,80,51,4090.0,194.0,45.4,43,28,1.186046511627907,3.0,False,3,True,0.14545454545454545,0.4731727925644267,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",52,83,79,52,4111.0,205.0,45.3,43,28,1.2093023255813953,2.9642857142857144,False,3,True,0.16363636363636364,0.46472327841149047,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",53,80,76,53,4008.0,232.0,47.5,43,28,1.2325581395348837,2.857142857142857,False,3,True,0.18181818181818182,0.4393747359526819,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",54,78,74,54,4033.0,179.0,49.0,43,28,1.255813953488372,2.7857142857142856,False,3,True,0.2,0.42247570764680953,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",55,70,67,55,3628.0,222.0,46.6,43,28,1.2790697674418605,2.5,False,3,True,0.21818181818181817,0.35487959442332,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",56,70,67,55,3628.0,292.0,45.8,43,28,1.302325581395349,2.5,False,3,True,0.23636363636363636,0.35487959442332,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",57,70,67,55,3628.0,362.0,46.4,43,28,1.3255813953488371,2.5,False,3,True,0.2545454545454545,0.35487959442332,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",58,70,67,55,3628.0,432.0,45.5,43,28,1.3488372093023255,2.5,False,3,True,0.2727272727272727,0.35487959442332,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",59,68,64,59,3814.0,198.0,45.7,43,28,1.372093023255814,2.4285714285714284,False,3,True,0.2909090909090909,0.3379805661174476,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",60,68,64,59,3814.0,266.0,45.1,43,28,1.3953488372093024,2.4285714285714284,False,3,True,0.3090909090909091,0.3379805661174476,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",61,63,60,61,3574.0,269.0,45.7,43,28,1.4186046511627908,2.25,False,3,True,0.32727272727272727,0.29573299535276665,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",62,63,60,61,3574.0,332.0,45.6,43,28,1.441860465116279,2.25,False,3,True,0.34545454545454546,0.29573299535276665,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",63,63,60,61,3574.0,395.0,45.7,43,28,1.4651162790697674,2.25,False,3,True,0.36363636363636365,0.29573299535276665,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",64,60,56,64,3565.0,275.0,45.6,43,28,1.4883720930232558,2.142857142857143,False,3,True,0.38181818181818183,0.27038445289395807,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",65,60,56,64,3565.0,335.0,45.3,43,28,1.5116279069767442,2.142857142857143,False,3,True,0.4,0.27038445289395807,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",66,60,56,64,3565.0,395.0,45.4,43,28,1.5348837209302326,2.142857142857143,False,3,True,0.41818181818181815,0.27038445289395807,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",67,60,56,64,3565.0,455.0,46.3,43,28,1.558139534883721,2.142857142857143,False,3,True,0.43636363636363634,0.27038445289395807,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",68,58,54,68,3481.0,463.0,45.6,43,28,1.5813953488372092,2.0714285714285716,False,3,True,0.45454545454545453,0.2534854245880857,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",69,57,54,69,3633.0,300.0,48.7,43,28,1.6046511627906976,2.0357142857142856,False,3,True,0.4727272727272727,0.24503591043514952,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",70,57,54,69,3633.0,357.0,46.0,43,28,1.627906976744186,2.0357142857142856,False,3,True,0.4909090909090909,0.24503591043514952,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",71,57,54,69,3633.0,414.0,45.8,43,28,1.6511627906976745,2.0357142857142856,False,3,True,0.509090909090909,0.24503591043514952,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",72,55,51,72,3653.0,307.0,46.0,43,28,1.6744186046511629,1.9642857142857142,False,3,True,0.5272727272727272,0.22813688212927713,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",73,55,51,72,3653.0,362.0,46.9,43,28,1.697674418604651,1.9642857142857142,False,3,True,0.5454545454545454,0.22813688212927713,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",74,53,49,74,3647.0,275.0,46.7,43,28,1.7209302325581395,1.8928571428571428,False,3,True,0.5636363636363636,0.21123785382340476,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",75,53,49,74,3647.0,328.0,47.9,43,28,1.744186046511628,1.8928571428571428,False,3,True,0.5818181818181818,0.21123785382340476,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",76,53,49,74,3647.0,381.0,45.1,43,28,1.7674418604651163,1.8928571428571428,False,3,True,0.6,0.21123785382340476,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",77,52,49,77,3641.0,363.0,44.9,43,28,1.7906976744186047,1.8571428571428572,False,3,True,0.6181818181818182,0.20278833967046858,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",78,52,49,78,3625.0,431.0,45.1,43,28,1.813953488372093,1.8571428571428572,False,3,True,0.6363636363636364,0.20278833967046858,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",79,52,49,78,3625.0,483.0,44.8,43,28,1.8372093023255813,1.8571428571428572,False,3,True,0.6545454545454545,0.20278833967046858,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",80,52,49,78,3625.0,535.0,44.6,43,28,1.8604651162790697,1.8571428571428572,False,3,True,0.6727272727272727,0.20278833967046858,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",81,51,47,81,3858.0,273.0,44.6,43,28,1.8837209302325582,1.8214285714285714,False,3,True,0.6909090909090909,0.19433882551753237,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",82,51,47,81,3858.0,324.0,44.7,43,28,1.9069767441860466,1.8214285714285714,False,3,True,0.7090909090909091,0.19433882551753237,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",83,51,47,81,3858.0,375.0,44.3,43,28,1.930232558139535,1.8214285714285714,False,3,True,0.7272727272727273,0.19433882551753237,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",84,51,47,84,3855.0,429.0,44.8,43,28,1.9534883720930232,1.8214285714285714,False,3,True,0.7454545454545455,0.19433882551753237,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",85,50,46,85,3886.0,364.0,44.9,43,28,1.9767441860465116,1.7857142857142858,False,3,True,0.7636363636363637,0.1858893113645962,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",86,50,46,85,3886.0,414.0,44.7,43,28,2.0,1.7857142857142858,False,3,True,0.7818181818181819,0.1858893113645962,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",87,50,46,85,3886.0,464.0,44.6,43,28,2.0232558139534884,1.7857142857142858,False,3,True,0.8,0.1858893113645962,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",88,48,44,88,3899.0,325.0,44.6,43,28,2.046511627906977,1.7142857142857142,False,3,True,0.8181818181818182,0.1689902830587238,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",89,45,41,89,3709.0,296.0,45.1,43,28,2.0697674418604652,1.6071428571428572,False,3,True,0.8363636363636363,0.14364174059991525,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",90,45,41,89,3709.0,341.0,46.9,43,28,2.0930232558139537,1.6071428571428572,False,3,True,0.8545454545454545,0.14364174059991525,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",91,45,41,89,3709.0,386.0,45.9,43,28,2.116279069767442,1.6071428571428572,False,3,True,0.8727272727272727,0.14364174059991525,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",92,45,41,89,3709.0,431.0,44.6,43,28,2.13953488372093,1.6071428571428572,False,3,True,0.8909090909090909,0.14364174059991525,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",93,45,41,89,3709.0,476.0,46.0,43,28,2.1627906976744184,1.6071428571428572,False,3,True,0.9090909090909091,0.14364174059991525,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",94,45,41,89,3709.0,521.0,47.7,43,28,2.186046511627907,1.6071428571428572,False,3,True,0.9272727272727272,0.14364174059991525,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",95,45,41,89,3709.0,566.0,45.8,43,28,2.2093023255813953,1.6071428571428572,False,3,True,0.9454545454545454,0.14364174059991525,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",96,44,40,96,3873.0,351.0,46.4,43,28,2.2325581395348837,1.5714285714285714,False,3,True,0.9636363636363636,0.13519222644697904,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",97,44,40,96,3873.0,395.0,45.2,43,28,2.255813953488372,1.5714285714285714,False,3,True,0.9818181818181818,0.13519222644697904,43,98,28,146.35000000000022
annealed,"[[21,2,6]]",98,43,39,98,3883.0,331.0,45.0,43,28,2.2790697674418605,1.5357142857142858,False,3,True,1.0,0.12674271229404285,43,98,28,146.35000000000022
annealed,"[[20,2,6]]",45,85,81,45,3704.0,121.0,93.8,45,27,1.0,3.1481481481481484,False,3,True,0.0,0.8169014084507042,45,98,27,98.0
annealed,"[[20,2,6]]",46,84,80,46,3676.0,188.0,46.5,45,27,1.0222222222222221,3.111111111111111,False,3,True,0.018867924528301886,0.8028169014084507,45,98,27,98.0
annealed,"[[20,2,6]]",47,84,80,46,3676.0,272.0,47.1,45,27,1.0444444444444445,3.111111111111111,False,3,True,0.03773584905660377,0.8028169014084507,45,98,27,98.0
annealed,"[[20,2,6]]",48,84,80,46,3676.0,356.0,45.7,45,27,1.0666666666666667,3.111111111111111,False,3,True,0.05660377358490566,0.8028169014084507,45,98,27,98.0
annealed,"[[20,2,6]]",49,84,80,46,3676.0,440.0,45.2,45,27,1.0888888888888888,3.111111111111111,False,3,True,0.07547169811320754,0.8028169014084507,45,98,27,98.0
annealed,"[[20,2,6]]",50,82,78,50,3941.0,159.0,45.0,45,27,1.1111111111111112,3.037037037037037,False,3,True,0.09433962264150944,0.7746478873239436,45,98,27,98.0
annealed,"[[20,2,6]]",51,82,78,50,3941.0,241.0,46.0,45,27,1.1333333333333333,3.037037037037037,False,3,True,0.11320754716981132,0.7746478873239436,45,98,27,98.0
annealed,"[[20,2,6]]",52,77,73,52,3777.0,227.0,45.9,45,27,1.1555555555555554,2.8518518518518516,False,3,True,0.1320754716981132,0.704225352112676,45,98,27,98.0
annealed,"[[20,2,6]]",53,77,73,52,3777.0,304.0,45.4,45,27,1.1777777777777778,2.8518518518518516,False,3,True,0.1509433962264151,0.704225352112676,45,98,27,98.0
annealed,"[[20,2,6]]",54,77,73,52,3777.0,381.0,44.5,45,27,1.2,2.8518518518518516,False,3,True,0.16981132075471697,0.704225352112676,45,98,27,98.0
annealed,"[[20,2,6]]",55,73,69,55,3765.0,250.0,45.3,45,27,1.2222222222222223,2.7037037037037037,False,3,True,0.18867924528301888,0.647887323943662,45,98,27,98.0
annealed,"[[20,2,6]]",56,72,68,56,3792.0,240.0,46.4,45,27,1.2444444444444445,2.6666666666666665,False,3,True,0.20754716981132076,0.6338028169014085,45,98,27,98.0
annealed,"[[20,2,6]]",57,72,68,56,3788.0,316.0,46.8,45,27,1.2666666666666666,2.6666666666666665,False,3,True,0.22641509433962265,0.6338028169014085,45,98,27,98.0
annealed,"[[20,2,6]]",58,64,61,58,3540.0,172.0,46.9,45,27,1.288888888888889,2.3703703703703702,False,3,True,0.24528301886792453,0.5211267605633803,45,98,27,98.0
annealed,"[[20,2,6]]",59,64,61,58,3540.0,236.0,45.6,45,27,1.3111111111111111,2.3703703703703702,False,3,True,0.2641509433962264,0.5211267605633803,45,98,27,98.0
annealed,"[[20,2,6]]",60,64,61,58,3540.0,300.0,46.3,45,27,1.3333333333333333,2.3703703703703702,False,3,True,0.2830188679245283,0.5211267605633803,45,98,27,98.0
annealed,"[[20,2,6]]",61,64,61,58,3540.0,364.0,45.5,45,27,1.3555555555555556,2.3703703703703702,False,3,True,0.3018867924528302,0.5211267605633803,45,98,27,98.0
annealed,"[[20,2,6]]",62,64,61,58,3540.0,428.0,46.6,45,27,1.3777777777777778,2.3703703703703702,False,3,True,0.32075471698113206,0.5211267605633803,45,98,27,98.0
annealed,"[[20,2,6]]",63,64,61,58,3540.0,492.0,45.6,45,27,1.4,2.3703703703703702,False,3,True,0.33962264150943394,0.5211267605633803,45,98,27,98.0
annealed,"[[20,2,6]]",64,63,59,64,3760.0,272.0,45.8,45,27,1.4222222222222223,2.3333333333333335,False,3,True,0.3584905660377358,0.5070422535211268,45,98,27,98.0
annealed,"[[20,2,6]]",65,63,59,64,3760.0,335.0,46.3,45,27,1.4444444444444444,2.3333333333333335,False,3,True,0.37735849056603776,0.5070422535211268,45,98,27,98.0
annealed,"[[20,2,6]]",66,61,58,66,3831.0,195.0,49.9,45,27,1.4666666666666666,2.259259259259259,False,3,True,0.39622641509433965,0.4788732394366197,45,98,27,98.0
annealed,"[[20,2,6]]",67,57,53,67,3578.0,241.0,45.0,45,27,1.488888888888889,2.111111111111111,False,3,True,0.41509433962264153,0.4225352112676056,45,98,27,98.0
annealed,"[[20,2,6]]",68,57,53,67,3578.0,298.0,45.5,45,27,1.511111111111111,2.111111111111111,False,3,True,0.4339622641509434,0.4225352112676056,45,98,27,98.0
annealed,"[[20,2,6]]",69,57,53,67,3578.0,355.0,46.5,45,27,1.5333333333333334,2.111111111111111,False,3,True,0.4528301886792453,0.4225352112676056,45,98,27,98.0
annealed,"[[20,2,6]]",70,55,51,70,3577.0,273.0,46.2,45,27,1.5555555555555556,2.037037037037037,False,3,True,0.4716981132075472,0.39436619718309857,45,98,27,98.0
annealed,"[[20,2,6]]",71,55,51,70,3577.0,328.0,51.7,45,27,1.5777777777777777,2.037037037037037,False,3,True,0.49056603773584906,0.39436619718309857,45,98,27,98.0
annealed,"[[20,2,6]]",72,55,51,70,3577.0,383.0,69.9,45,27,1.6,2.037037037037037,False,3,True,0.5094339622641509,0.39436619718309857,45,98,27,98.0
annealed,"[[20,2,6]]",73,55,51,70,3577.0,438.0,54.6,45,27,1.6222222222222222,2.037037037037037,False,3,True,0.5283018867924528,0.39436619718309857,45,98,27,98.0
annealed,"[[20,2,6]]",74,55,51,70,3577.0,493.0,45.1,45,27,1.6444444444444444,2.037037037037037,False,3,True,0.5471698113207547,0.39436619718309857,45,98,27,98.0
annealed,"[[20,2,6]]",75,55,51,70,3577.0,548.0,45.7,45,27,1.6666666666666667,2.037037037037037,False,3,True,0.5660377358490566,0.39436619718309857,45,98,27,98.0
annealed,"[[20,2,6]]",76,53,49,76,3714.0,314.0,45.0,45,27,1.6888888888888889,1.962962962962963,False,3,True,0.5849056603773585,0.36619718309859156,45,98,27,98.0
annealed,"[[20,2,6]]",77,52,48,77,3688.0,316.0,51.6,45,27,1.711111111111111,1.9259259259259258,False,3,True,0.6037735849056604,0.352112676056338,45,98,27,98.0
annealed,"[[20,2,6]]",78,52,48,77,3688.0,368.0,46.7,45,27,1.7333333333333334,1.9259259259259258,False,3,True,0.6226415094339622,0.352112676056338,45,98,27,98.0
annealed,"[[20,2,6]]",79,48,44,79,3489.0,303.0,52.2,45,27,1.7555555555555555,1.7777777777777777,False,3,True,0.6415094339622641,0.29577464788732394,45,98,27,98.0
annealed,"[[20,2,6]]",80,48,44,79,3489.0,351.0,46.9,45,27,1.7777777777777777,1.7777777777777777,False,3,True,0.660377358490566,0.29577464788732394,45,98,27,98.0
annealed,"[[20,2,6]]",81,48,44,79,3489.0,399.0,56.6,45,27,1.8,1.7777777777777777,False,3,True,0.6792452830188679,0.29577464788732394,45,98,27,98.0
annealed,"[[20,2,6]]",82,48,44,79,3489.0,447.0,45.2,45,27,1.8222222222222222,1.7777777777777777,False,3,True,0.6981132075471698,0.29577464788732394,45,98,27,98.0
annealed,"[[20,2,6]]",83,48,44,79,3489.0,495.0,45.0,45,27,1.8444444444444446,1.7777777777777777,False,3,True,0.7169811320754716,0.29577464788732394,45,98,27,98.0
annealed,"[[20,2,6]]",84,47,43,84,3643.0,305.0,44.9,45,27,1.8666666666666667,1.7407407407407407,False,3,True,0.7358490566037735,0.28169014084507044,45,98,27,98.0
annealed,"[[20,2,6]]",85,45,41,85,3532.0,293.0,49.7,45,27,1.8888888888888888,1.6666666666666667,False,3,True,0.7547169811320755,0.2535211267605634,45,98,27,98.0
annealed,"[[20,2,6]]",86,45,41,85,3532.0,338.0,44.7,45,27,1.9111111111111112,1.6666666666666667,False,3,True,0.7735849056603774,0.2535211267605634,45,98,27,98.0
annealed,"[[20,2,6]]",87,45,41,85,3532.0,383.0,44.9,45,27,1.9333333333333333,1.6666666666666667,False,3,True,0.7924528301886793,0.2535211267605634,45,98,27,98.0
annealed,"[[20,2,6]]",88,45,41,85,3532.0,428.0,46.5,45,27,1.9555555555555555,1.6666666666666667,False,3,True,0.8113207547169812,0.2535211267605634,45,98,27,98.0
annealed,"[[20,2,6]]",89,45,41,85,3532.0,473.0,47.1,45,27,1.9777777777777779,1.6666666666666667,False,3,True,0.8301886792452831,0.2535211267605634,45,98,27,98.0
annealed,"[[20,2,6]]",90,45,41,85,3532.0,518.0,44.6,45,27,2.0,1.6666666666666667,False,3,True,0.8490566037735849,0.2535211267605634,45,98,27,98.0
annealed,"[[20,2,6]]",91,45,41,85,3532.0,563.0,50.3,45,27,2.022222222222222,1.6666666666666667,False,3,True,0.8679245283018868,0.2535211267605634,45,98,27,98.0
annealed,"[[20,2,6]]",92,44,40,92,3632.0,416.0,45.0,45,27,2.0444444444444443,1.6296296296296295,False,3,True,0.8867924528301887,0.23943661971830985,45,98,27,98.0
annealed,"[[20,2,6]]",93,44,40,92,3632.0,460.0,45.1,45,27,2.066666666666667,1.6296296296296295,False,3,True,0.9056603773584906,0.23943661971830985,45,98,27,98.0
annealed,"[[20,2,6]]",94,44,40,92,3632.0,504.0,47.1,45,27,2.088888888888889,1.6296296296296295,False,3,True,0.9245283018867925,0.23943661971830985,45,98,27,98.0
annealed,"[[20,2,6]]",95,44,40,92,3632.0,548.0,46.1,45,27,2.111111111111111,1.6296296296296295,False,3,True,0.9433962264150944,0.23943661971830985,45,98,27,98.0
annealed,"[[20,2,6]]",96,44,40,92,3632.0,592.0,45.1,45,27,2.1333333333333333,1.6296296296296295,False,3,True,0.9622641509433962,0.23943661971830985,45,98,27,98.0
annealed,"[[20,2,6]]",97,43,39,97,3825.0,346.0,45.2,45,27,2.1555555555555554,1.5925925925925926,False,3,True,0.9811320754716981,0.22535211267605634,45,98,27,98.0
annealed,"[[20,2,6]]",98,43,39,97,3825.0,389.0,44.4,45,27,2.1777777777777776,1.5925925925925926,False,3,True,1.0,0.22535211267605634,45,98,27,98.0
annealed,"[[17,2,6]]",39,105,101,39,3997.0,98.0,116.3,39,26,1.0,4.038461538461538,False,3,True,0.0,0.8681318681318682,39,98,26,117.0
annealed,"[[17,2,6]]",40,105,101,39,3997.0,203.0,46.7,39,26,1.0256410256410255,4.038461538461538,False,3,True,0.01694915254237288,0.8681318681318682,39,98,26,117.0
annealed,"[[17,2,6]]",41,105,101,39,3997.0,308.0,45.9,39,26,1.0512820512820513,4.038461538461538,False,3,True,0.03389830508474576,0.8681318681318682,39,98,26,117.0
annealed,"[[17,2,6]]",42,105,101,39,3997.0,413.0,45.7,39,26,1.0769230769230769,4.038461538461538,False,3,True,0.05084745762711865,0.8681318681318682,39,98,26,117.0
annealed,"[[17,2,6]]",43,100,96,43,4118.0,182.0,45.8,39,26,1.1025641025641026,3.8461538461538463,False,3,True,0.06779661016949153,0.8131868131868132,39,98,26,117.0
annealed,"[[17,2,6]]",44,90,86,44,3790.0,170.0,44.7,39,26,1.1282051282051282,3.4615384615384617,False,3,True,0.0847457627118644,0.7032967032967034,39,98,26,117.0
annealed,"[[17,2,6]]",45,90,86,44,3790.0,260.0,46.0,39,26,1.1538461538461537,3.4615384615384617,False,3,True,0.1016949152542373,0.7032967032967034,39,98,26,117.0
annealed,"[[17,2,6]]",46,87,84,46,3825.0,177.0,45.0,39,26,1.1794871794871795,3.3461538461538463,False,3,True,0.11864406779661017,0.6703296703296703,39,98,26,117.0
annealed,"[[17,2,6]]",47,84,81,47,3741.0,207.0,44.8,39,26,1.205128205128205,3.230769230769231,False,3,True,0.13559322033898305,0.6373626373626373,39,98,26,117.0
annealed,"[[17,2,6]]",48,81,78,48,3734.0,154.0,44.3,39,26,1.2307692307692308,3.1153846153846154,False,3,True,0.15254237288135594,0.6043956043956044,39,98,26,117.0
annealed,"[[17,2,6]]",49,79,76,49,3656.0,215.0,43.7,39,26,1.2564102564102564,3.0384615384615383,False,3,True,0.1694915254237288,0.5824175824175825,39,98,26,117.0
annealed,"[[17,2,6]]",50,75,71,50,3531.0,219.0,44.2,39,26,1.2820512820512822,2.8846153846153846,False,3,True,0.1864406779661017,0.5384615384615384,39,98,26,117.0
annealed,"[[17,2,6]]",51,75,71,50,3531.0,294.0,44.2,39,26,1.3076923076923077,2.8846153846153846,False,3,True,0.2033898305084746,0.5384615384615384,39,98,26,117.0
annealed,"[[17,2,6]]",52,73,70,52,3570.0,226.0,43.8,39,26,1.3333333333333333,2.8076923076923075,False,3,True,0.22033898305084745,0.5164835164835165,39,98,26,117.0
annealed,"[[17,2,6]]",53,69,65,53,3431.0,226.0,44.1,39,26,1.358974358974359,2.6538461538461537,False,3,True,0.23728813559322035,0.4725274725274725,39,98,26,117.0
annealed,"[[17,2,6]]",54,67,64,54,3405.0,213.0,43.5,39,26,1.3846153846153846,2.576923076923077,False,3,True,0.2542372881355932,0.45054945054945056,39,98,26,117.0
annealed,"[[17,2,6]]",55,65,61,55,3370.0,205.0,43.8,39,26,1.4102564102564104,2.5,False,3,True,0.2711864406779661,0.42857142857142855,39,98,26,117.0
annealed,"[[17,2,6]]",56,64,60,56,3379.0,205.0,43.5,39,26,1.435897435897436,2.4615384615384617,False,3,True,0.288135593220339,0.4175824175824176,39,98,26,117.0
annealed,"[[17,2,6]]",57,63,59,57,3356.0,235.0,43.6,39,26,1.4615384615384615,2.423076923076923,False,3,True,0.3050847457627119,0.4065934065934066,39,98,26,117.0
annealed,"[[17,2,6]]",58,63,59,57,3356.0,298.0,43.7,39,26,1.4871794871794872,2.423076923076923,False,3,True,0.3220338983050847,0.4065934065934066,39,98,26,117.0
annealed,"[[17,2,6]]",59,59,55,59,3230.0,251.0,48.6,39,26,1.5128205128205128,2.269230769230769,False,3,True,0.3389830508474576,0.3626373626373626,39,98,26,117.0
annealed,"[[17,2,6]]",60,58,54,60,3257.0,223.0,46.6,39,26,1.5384615384615385,2.230769230769231,False,3,True,0.3559322033898305,0.3516483516483517,39,98,26,117.0
annealed,"[[17,2,6]]",61,58,54,60,3257.0,281.0,47.5,39,26,1.564102564102564,2.230769230769231,False,3,True,0.3728813559322034,0.3516483516483517,39,98,26,117.0
annealed,"[[17,2,6]]",62,58,54,60,3257.0,339.0,46.3,39,26,1.5897435897435896,2.230769230769231,False,3,True,0.3898305084745763,0.3516483516483517,39,98,26,117.0
annealed,"[[17,2,6]]",63,58,54,60,3257.0,397.0,44.8,39,26,1.6153846153846154,2.230769230769231,False,3,True,0.4067796610169492,0.3516483516483517,39,98,26,117.0
annealed,"[[17,2,6]]",64,58,54,60,3257.0,455.0,44.8,39,26,1.641025641025641,2.230769230769231,False,3,True,0.423728813559322,0.3516483516483517,39,98,26,117.0
annealed,"[[17,2,6]]",65,58,54,60,3257.0,513.0,44.2,39,26,1.6666666666666667,2.230769230769231,False,3,True,0.4406779661016949,0.3516483516483517,39,98,26,117.0
annealed,"[[17,2,6]]",66,58,54,60,3257.0,571.0,45.4,39,26,1.6923076923076923,2.230769230769231,False,3,True,0.4576271186440678,0.3516483516483517,39,98,26,117.0
annealed,"[[17,2,6]]",67,56,52,67,3458.0,294.0,44.3,39,26,1.7179487179487178,2.1538461538461537,False,3,True,0.4745762711864407,0.32967032967032966,39,98,26,117.0
annealed,"[[17,2,6]]",68,55,51,68,3407.0,333.0,44.4,39,26,1.7435897435897436,2.1153846153846154,False,3,True,0.4915254237288136,0.31868131868131866,39,98,26,117.0
annealed,"[[17,2,6]]",69,53,49,69,3362.0,295.0,44.9,39,26,1.7692307692307692,2.0384615384615383,False,3,True,0.5084745762711864,0.2967032967032967,39,98,26,117.0
annealed,"[[17,2,6]]",70,53,49,69,3362.0,348.0,45.2,39,26,1.794871794871795,2.0384615384615383,False,3,True,0.5254237288135594,0.2967032967032967,39,98,26,117.0
annealed,"[[17,2,6]]",71,53,49,69,3362.0,401.0,45.0,39,26,1.8205128205128205,2.0384615384615383,False,3,True,0.5423728813559322,0.2967032967032967,39,98,26,117.0
annealed,"[[17,2,6]]",72,51,47,71,3402.0,270.0,45.8,39,26,1.8461538461538463,1.9615384615384615,False,3,True,0.559322033898305,0.27472527472527475,39,98,26,117.0
annealed,"[[17,2,6]]",73,51,47,71,3402.0,321.0,46.9,39,26,1.8717948717948718,1.9615384615384615,False,3,True,0.576271186440678,0.27472527472527475,39,98,26,117.0
annealed,"[[17,2,6]]",74,50,46,74,3401.0,299.0,44.8,39,26,1.8974358974358974,1.9230769230769231,False,3,True,0.5932203389830508,0.26373626373626374,39,98,26,117.0
annealed,"[[17,2,6]]",75,50,46,74,3401.0,349.0,44.8,39,26,1.9230769230769231,1.9230769230769231,False,3,True,0.6101694915254238,0.26373626373626374,39,98,26,117.0
annealed,"[[17,2,6]]",76,50,46,74,3401.0,399.0,44.7,39,26,1.9487179487179487,1.9230769230769231,False,3,True,0.6271186440677966,0.26373626373626374,39,98,26,117.0
annealed,"[[17,2,6]]",77,47,43,77,3321.0,298.0,46.6,39,26,1.9743589743589745,1.8076923076923077,False,3,True,0.6440677966101694,0.23076923076923078,39,98,26,117.0
annealed,"[[17,2,6]]",78,47,43,77,3321.0,345.0,45.8,39,26,2.0,1.8076923076923077,False,3,True,0.6610169491525424,0.23076923076923078,39,98,26,117.0
annealed,"[[17,2,6]]",79,47,43,77,3321.0,392.0,44.7,39,26,2.0256410256410255,1.8076923076923077,False,3,True,0.6779661016949152,0.23076923076923078,39,98,26,117.0
annealed,"[[17,2,6]]",80,47,43,77,3321.0,439.0,46.2,39,26,2.051282051282051,1.8076923076923077,False,3,True,0.6949152542372882,0.23076923076923078,39,98,26,117.0
annealed,"[[17,2,6]]",81,47,43,77,3321.0,486.0,46.4,39,26,2.076923076923077,1.8076923076923077,False,3,True,0.711864406779661,0.23076923076923078,39,98,26,117.0
annealed,"[[17,2,6]]",82,47,43,77,3321.0,533.0,45.9,39,26,2.1025641025641026,1.8076923076923077,False,3,True,0.7288135593220338,0.23076923076923078,39,98,26,117.0
annealed,"[[17,2,6]]",83,47,43,77,3321.0,580.0,45.0,39,26,2.128205128205128,1.8076923076923077,False,3,True,0.7457627118644068,0.23076923076923078,39,98,26,117.0
annealed,"[[17,2,6]]",84,47,43,77,3321.0,627.0,46.1,39,26,2.1538461538461537,1.8076923076923077,False,3,True,0.7627118644067796,0.23076923076923078,39,98,26,117.0
annealed,"[[17,2,6]]",85,46,42,85,3648.0,262.0,44.5,39,26,2.1794871794871793,1.7692307692307692,False,3,True,0.7796610169491526,0.21978021978021978,39,98,26,117.0
