q,columns,layers,qubits,volume,idle,sec,family,method,label_raw,n_labels,q_col,excel_row,n_filled,block_key,instance,idle_true,footprint,util
59,56,52,58,2784,520,0.6,code,cap_sweep,"[[19,2,6]]",1,19,21,7,41,"[[19,2,6]]",464,3248,0.8571428571428571
60,56,52,58,2784,576,0.6,code,cap_sweep,"[[19,2,6]]",1,19,22,7,41,"[[19,2,6]]",464,3248,0.8571428571428571
61,56,52,58,2784,632,0.6,code,cap_sweep,"[[19,2,6]]",1,19,23,7,41,"[[19,2,6]]",464,3248,0.8571428571428571
62,56,52,58,2784,688,0.6,code,cap_sweep,"[[19,2,6]]",1,19,24,7,41,"[[19,2,6]]",464,3248,0.8571428571428571
63,56,52,58,2784,744,0.6,code,cap_sweep,"[[19,2,6]]",1,19,25,7,41,"[[19,2,6]]",464,3248,0.8571428571428571
64,56,52,58,2784,800,0.6,code,cap_sweep,"[[19,2,6]]",1,19,26,7,41,"[[19,2,6]]",464,3248,0.8571428571428571
65,56,52,58,2784,856,0.6,code,cap_sweep,"[[19,2,6]]",1,19,27,7,41,"[[19,2,6]]",464,3248,0.8571428571428571
66,56,52,58,2784,912,0.6,code,cap_sweep,"[[19,2,6]]",1,19,28,7,41,"[[19,2,6]]",464,3248,0.8571428571428571
67,51,47,67,2725,692,0.6,code,cap_sweep,"[[19,2,6]]",1,19,29,7,41,"[[19,2,6]]",692,3417,0.797483172373427
68,51,47,67,2725,743,0.6,code,cap_sweep,"[[19,2,6]]",1,19,30,7,41,"[[19,2,6]]",692,3417,0.797483172373427
69,51,47,67,2725,794,0.6,code,cap_sweep,"[[19,2,6]]",1,19,31,7,41,"[[19,2,6]]",692,3417,0.797483172373427
70,51,47,67,2725,845,0.7,code,cap_sweep,"[[19,2,6]]",1,19,32,7,41,"[[19,2,6]]",692,3417,0.797483172373427
71,51,47,67,2725,896,0.6,code,cap_sweep,"[[19,2,6]]",1,19,33,7,41,"[[19,2,6]]",692,3417,0.797483172373427
72,51,47,67,2725,947,0.6,code,cap_sweep,"[[19,2,6]]",1,19,34,7,41,"[[19,2,6]]",692,3417,0.797483172373427
73,51,47,67,2725,998,0.6,code,cap_sweep,"[[19,2,6]]",1,19,35,7,41,"[[19,2,6]]",692,3417,0.797483172373427
74,47,43,74,2633,845,0.6,code,cap_sweep,"[[19,2,6]]",1,19,36,7,41,"[[19,2,6]]",845,3478,0.7570442783208741
75,44,40,75,2636,664,0.6,code,cap_sweep,"[[19,2,6]]",1,19,37,7,41,"[[19,2,6]]",664,3300,0.7987878787878788
76,44,40,75,2636,708,0.6,code,cap_sweep,"[[19,2,6]]",1,19,38,7,41,"[[19,2,6]]",664,3300,0.7987878787878788
77,44,40,75,2636,752,0.6,code,cap_sweep,"[[19,2,6]]",1,19,39,7,41,"[[19,2,6]]",664,3300,0.7987878787878788
78,44,40,75,2636,796,0.6,code,cap_sweep,"[[19,2,6]]",1,19,40,7,41,"[[19,2,6]]",664,3300,0.7987878787878788
79,44,40,75,2636,840,0.6,code,cap_sweep,"[[19,2,6]]",1,19,41,7,41,"[[19,2,6]]",664,3300,0.7987878787878788
80,41,37,80,2592,688,0.6,code,cap_sweep,"[[19,2,6]]",1,19,42,7,41,"[[19,2,6]]",688,3280,0.7902439024390244
81,41,37,80,2592,729,0.6,code,cap_sweep,"[[19,2,6]]",1,19,43,7,41,"[[19,2,6]]",688,3280,0.7902439024390244
82,41,37,80,2592,770,0.6,code,cap_sweep,"[[19,2,6]]",1,19,44,7,41,"[[19,2,6]]",688,3280,0.7902439024390244
83,41,37,80,2592,811,0.7,code,cap_sweep,"[[19,2,6]]",1,19,45,7,41,"[[19,2,6]]",688,3280,0.7902439024390244
84,38,34,84,2508,684,0.7,code,cap_sweep,"[[19,2,6]]",1,19,46,7,41,"[[19,2,6]]",684,3192,0.7857142857142857
85,38,34,84,2508,722,0.6,code,cap_sweep,"[[19,2,6]]",1,19,47,7,41,"[[19,2,6]]",684,3192,0.7857142857142857
86,38,34,84,2508,760,0.6,code,cap_sweep,"[[19,2,6]]",1,19,48,7,41,"[[19,2,6]]",684,3192,0.7857142857142857
87,38,34,84,2508,798,0.6,code,cap_sweep,"[[19,2,6]]",1,19,49,7,41,"[[19,2,6]]",684,3192,0.7857142857142857
88,38,34,84,2508,836,0.6,code,cap_sweep,"[[19,2,6]]",1,19,50,7,41,"[[19,2,6]]",684,3192,0.7857142857142857
89,36,32,89,2511,693,0.6,code,cap_sweep,"[[19,2,6]]",1,19,51,7,41,"[[19,2,6]]",693,3204,0.7837078651685393
90,36,32,89,2511,729,0.6,code,cap_sweep,"[[19,2,6]]",1,19,52,7,41,"[[19,2,6]]",693,3204,0.7837078651685393
91,36,32,89,2511,765,0.6,code,cap_sweep,"[[19,2,6]]",1,19,53,7,41,"[[19,2,6]]",693,3204,0.7837078651685393
92,36,32,89,2511,801,0.6,code,cap_sweep,"[[19,2,6]]",1,19,54,7,41,"[[19,2,6]]",693,3204,0.7837078651685393
93,36,32,89,2511,837,0.6,code,cap_sweep,"[[19,2,6]]",1,19,55,7,41,"[[19,2,6]]",693,3204,0.7837078651685393
94,33,29,94,2423,679,0.6,code,cap_sweep,"[[19,2,6]]",1,19,56,7,41,"[[19,2,6]]",679,3102,0.7811089619600258
95,33,29,94,2423,712,0.6,code,cap_sweep,"[[19,2,6]]",1,19,57,7,41,"[[19,2,6]]",679,3102,0.7811089619600258
96,33,29,94,2423,745,0.6,code,cap_sweep,"[[19,2,6]]",1,19,58,7,41,"[[19,2,6]]",679,3102,0.7811089619600258
97,33,29,94,2423,778,0.6,code,cap_sweep,"[[19,2,6]]",1,19,59,7,41,"[[19,2,6]]",679,3102,0.7811089619600258
98,33,29,94,2423,811,0.6,code,cap_sweep,"[[19,2,6]]",1,19,60,7,41,"[[19,2,6]]",679,3102,0.7811089619600258
45,466,462,45,13603,7367,0.6,code,cap_sweep,"[[20,2,6]]",1,1,3,7,45,"[[20,2,6]]",7367,20970,0.6486886027658559
46,466,462,45,13603,7833,0.6,code,cap_sweep,"[[20,2,6]]",1,1,4,7,45,"[[20,2,6]]",7367,20970,0.6486886027658559
47,235,231,47,7376,3669,0.6,code,cap_sweep,"[[20,2,6]]",1,1,5,7,45,"[[20,2,6]]",3669,11045,0.6678134902670891
48,235,231,47,7376,3904,0.6,code,cap_sweep,"[[20,2,6]]",1,1,6,7,45,"[[20,2,6]]",3669,11045,0.6678134902670891
49,159,155,49,5371,2420,0.7,code,cap_sweep,"[[20,2,6]]",1,1,7,7,45,"[[20,2,6]]",2420,7791,0.6893851880374792
50,159,155,49,5371,2579,0.6,code,cap_sweep,"[[20,2,6]]",1,1,8,7,45,"[[20,2,6]]",2420,7791,0.6893851880374792
51,120,116,51,4447,1673,0.6,code,cap_sweep,"[[20,2,6]]",1,1,9,7,45,"[[20,2,6]]",1673,6120,0.7266339869281045
52,120,116,51,4447,1793,0.6,code,cap_sweep,"[[20,2,6]]",1,1,10,7,45,"[[20,2,6]]",1673,6120,0.7266339869281045
53,98,94,53,3814,1380,0.6,code,cap_sweep,"[[20,2,6]]",1,1,11,7,45,"[[20,2,6]]",1380,5194,0.7343088178667694
54,98,94,53,3814,1478,0.6,code,cap_sweep,"[[20,2,6]]",1,1,12,7,45,"[[20,2,6]]",1380,5194,0.7343088178667694
55,98,94,53,3814,1576,0.6,code,cap_sweep,"[[20,2,6]]",1,1,13,7,45,"[[20,2,6]]",1380,5194,0.7343088178667694
56,71,67,56,3220,756,0.6,code,cap_sweep,"[[20,2,6]]",1,1,14,7,45,"[[20,2,6]]",756,3976,0.8098591549295775
57,71,67,56,3220,827,0.6,code,cap_sweep,"[[20,2,6]]",1,1,15,7,45,"[[20,2,6]]",756,3976,0.8098591549295775
58,71,67,56,3220,898,0.6,code,cap_sweep,"[[20,2,6]]",1,1,16,7,45,"[[20,2,6]]",756,3976,0.8098591549295775
59,71,67,56,3220,969,0.6,code,cap_sweep,"[[20,2,6]]",1,1,17,7,45,"[[20,2,6]]",756,3976,0.8098591549295775
60,71,67,56,3220,1040,0.6,code,cap_sweep,"[[20,2,6]]",1,1,18,7,45,"[[20,2,6]]",756,3976,0.8098591549295775
61,71,67,56,3220,1111,0.6,code,cap_sweep,"[[20,2,6]]",1,1,19,7,45,"[[20,2,6]]",756,3976,0.8098591549295775
62,63,59,62,3014,892,0.6,code,cap_sweep,"[[20,2,6]]",1,1,20,7,45,"[[20,2,6]]",892,3906,0.7716333845366103
63,63,59,62,3014,955,0.6,code,cap_sweep,"[[20,2,6]]",1,1,21,7,45,"[[20,2,6]]",892,3906,0.7716333845366103
64,63,59,62,3014,1018,0.6,code,cap_sweep,"[[20,2,6]]",1,1,22,7,45,"[[20,2,6]]",892,3906,0.7716333845366103
65,63,59,62,3014,1081,0.6,code,cap_sweep,"[[20,2,6]]",1,1,23,7,45,"[[20,2,6]]",892,3906,0.7716333845366103
66,56,52,66,2911,785,0.6,code,cap_sweep,"[[20,2,6]]",1,1,24,7,45,"[[20,2,6]]",785,3696,0.7876082251082251
67,56,52,66,2911,841,0.8,code,cap_sweep,"[[20,2,6]]",1,1,25,7,45,"[[20,2,6]]",785,3696,0.7876082251082251
68,51,47,68,2817,651,0.6,code,cap_sweep,"[[20,2,6]]",1,1,26,7,45,"[[20,2,6]]",651,3468,0.8122837370242214
69,51,47,68,2817,702,0.6,code,cap_sweep,"[[20,2,6]]",1,1,27,7,45,"[[20,2,6]]",651,3468,0.8122837370242214
70,51,47,68,2817,753,0.6,code,cap_sweep,"[[20,2,6]]",1,1,28,7,45,"[[20,2,6]]",651,3468,0.8122837370242214
71,51,47,68,2817,804,0.6,code,cap_sweep,"[[20,2,6]]",1,1,29,7,45,"[[20,2,6]]",651,3468,0.8122837370242214
72,47,43,72,2750,634,0.6,code,cap_sweep,"[[20,2,6]]",1,1,30,7,45,"[[20,2,6]]",634,3384,0.8126477541371159
73,47,43,72,2750,681,0.6,code,cap_sweep,"[[20,2,6]]",1,1,31,7,45,"[[20,2,6]]",634,3384,0.8126477541371159
74,47,43,72,2750,728,0.6,code,cap_sweep,"[[20,2,6]]",1,1,32,7,45,"[[20,2,6]]",634,3384,0.8126477541371159
75,47,43,72,2750,775,0.6,code,cap_sweep,"[[20,2,6]]",1,1,33,7,45,"[[20,2,6]]",634,3384,0.8126477541371159
76,47,43,72,2750,822,0.6,code,cap_sweep,"[[20,2,6]]",1,1,34,7,45,"[[20,2,6]]",634,3384,0.8126477541371159
77,47,43,72,2750,869,0.6,code,cap_sweep,"[[20,2,6]]",1,1,35,7,45,"[[20,2,6]]",634,3384,0.8126477541371159
78,42,38,78,2612,664,0.6,code,cap_sweep,"[[20,2,6]]",1,1,36,7,45,"[[20,2,6]]",664,3276,0.7973137973137974
79,42,38,78,2612,706,0.6,code,cap_sweep,"[[20,2,6]]",1,1,37,7,45,"[[20,2,6]]",664,3276,0.7973137973137974
80,42,38,78,2612,748,0.6,code,cap_sweep,"[[20,2,6]]",1,1,38,7,45,"[[20,2,6]]",664,3276,0.7973137973137974
81,42,38,78,2612,790,0.6,code,cap_sweep,"[[20,2,6]]",1,1,39,7,45,"[[20,2,6]]",664,3276,0.7973137973137974
82,42,38,78,2612,832,0.6,code,cap_sweep,"[[20,2,6]]",1,1,40,7,45,"[[20,2,6]]",664,3276,0.7973137973137974
83,38,34,83,2540,614,0.6,code,cap_sweep,"[[20,2,6]]",1,1,41,7,45,"[[20,2,6]]",614,3154,0.8053265694356373
84,38,34,83,2540,652,0.6,code,cap_sweep,"[[20,2,6]]",1,1,42,7,45,"[[20,2,6]]",614,3154,0.8053265694356373
85,38,34,83,2540,690,0.6,code,cap_sweep,"[[20,2,6]]",1,1,43,7,45,"[[20,2,6]]",614,3154,0.8053265694356373
86,38,34,83,2540,728,0.6,code,cap_sweep,"[[20,2,6]]",1,1,44,7,45,"[[20,2,6]]",614,3154,0.8053265694356373
87,38,34,83,2540,766,0.7,code,cap_sweep,"[[20,2,6]]",1,1,45,7,45,"[[20,2,6]]",614,3154,0.8053265694356373
88,38,34,83,2540,804,0.6,code,cap_sweep,"[[20,2,6]]",1,1,46,7,45,"[[20,2,6]]",614,3154,0.8053265694356373
89,38,34,83,2540,842,0.6,code,cap_sweep,"[[20,2,6]]",1,1,47,7,45,"[[20,2,6]]",614,3154,0.8053265694356373
90,38,34,83,2540,880,0.6,code,cap_sweep,"[[20,2,6]]",1,1,48,7,45,"[[20,2,6]]",614,3154,0.8053265694356373
91,36,32,91,2592,684,0.6,code,cap_sweep,"[[20,2,6]]",1,1,49,7,45,"[[20,2,6]]",684,3276,0.7912087912087912
92,36,32,91,2592,720,0.6,code,cap_sweep,"[[20,2,6]]",1,1,50,7,45,"[[20,2,6]]",684,3276,0.7912087912087912
93,34,30,93,2563,599,0.6,code,cap_sweep,"[[20,2,6]]",1,1,51,7,45,"[[20,2,6]]",599,3162,0.8105629348513599
94,34,30,93,2563,633,0.6,code,cap_sweep,"[[20,2,6]]",1,1,52,7,45,"[[20,2,6]]",599,3162,0.8105629348513599
95,34,30,93,2563,667,0.6,code,cap_sweep,"[[20,2,6]]",1,1,53,7,45,"[[20,2,6]]",599,3162,0.8105629348513599
96,34,30,93,2563,701,0.6,code,cap_sweep,"[[20,2,6]]",1,1,54,7,45,"[[20,2,6]]",599,3162,0.8105629348513599
97,34,30,93,2563,735,0.6,code,cap_sweep,"[[20,2,6]]",1,1,55,7,45,"[[20,2,6]]",599,3162,0.8105629348513599
98,34,30,93,2563,769,0.6,code,cap_sweep,"[[20,2,6]]",1,1,56,7,45,"[[20,2,6]]",599,3162,0.8105629348513599
43,470,466,43,14544,5666,0.7,code,cap_sweep,"[[21,2,6]]",1,10,3,7,43,"[[21,2,6]]",5666,20210,0.7196437407224147
44,470,466,43,14544,6136,0.6,code,cap_sweep,"[[21,2,6]]",1,10,4,7,43,"[[21,2,6]]",5666,20210,0.7196437407224147
45,470,466,43,14544,6606,0.6,code,cap_sweep,"[[21,2,6]]",1,10,5,7,43,"[[21,2,6]]",5666,20210,0.7196437407224147
46,470,466,43,14544,7076,0.6,code,cap_sweep,"[[21,2,6]]",1,10,6,7,43,"[[21,2,6]]",5666,20210,0.7196437407224147
47,470,466,43,14544,7546,0.6,code,cap_sweep,"[[21,2,6]]",1,10,7,7,43,"[[21,2,6]]",5666,20210,0.7196437407224147
48,237,233,48,7845,3531,0.6,code,cap_sweep,"[[21,2,6]]",1,10,8,7,43,"[[21,2,6]]",3531,11376,0.6896097046413502
49,237,233,48,7845,3768,0.6,code,cap_sweep,"[[21,2,6]]",1,10,9,7,43,"[[21,2,6]]",3531,11376,0.6896097046413502
50,160,156,50,5685,2315,0.6,code,cap_sweep,"[[21,2,6]]",1,10,10,7,43,"[[21,2,6]]",2315,8000,0.710625
51,160,156,50,5685,2475,0.6,code,cap_sweep,"[[21,2,6]]",1,10,11,7,43,"[[21,2,6]]",2315,8000,0.710625
52,121,117,52,4626,1666,0.7,code,cap_sweep,"[[21,2,6]]",1,10,12,7,43,"[[21,2,6]]",1666,6292,0.735219326128417
53,121,117,52,4626,1787,0.7,code,cap_sweep,"[[21,2,6]]",1,10,13,7,43,"[[21,2,6]]",1666,6292,0.735219326128417
54,121,117,52,4626,1908,0.6,code,cap_sweep,"[[21,2,6]]",1,10,14,7,43,"[[21,2,6]]",1666,6292,0.735219326128417
55,121,117,52,4626,2029,0.6,code,cap_sweep,"[[21,2,6]]",1,10,15,7,43,"[[21,2,6]]",1666,6292,0.735219326128417
56,121,117,52,4626,2150,0.7,code,cap_sweep,"[[21,2,6]]",1,10,16,7,43,"[[21,2,6]]",1666,6292,0.735219326128417
57,98,94,57,4080,1506,0.6,code,cap_sweep,"[[21,2,6]]",1,10,17,7,43,"[[21,2,6]]",1506,5586,0.7303974221267454
58,98,94,57,4080,1604,0.7,code,cap_sweep,"[[21,2,6]]",1,10,18,7,43,"[[21,2,6]]",1506,5586,0.7303974221267454
59,98,94,57,4080,1702,0.6,code,cap_sweep,"[[21,2,6]]",1,10,19,7,43,"[[21,2,6]]",1506,5586,0.7303974221267454
60,98,94,57,4080,1800,0.6,code,cap_sweep,"[[21,2,6]]",1,10,20,7,43,"[[21,2,6]]",1506,5586,0.7303974221267454
61,83,79,61,3675,1388,0.6,code,cap_sweep,"[[21,2,6]]",1,10,21,7,43,"[[21,2,6]]",1388,5063,0.7258542366186056
62,64,60,62,3217,751,0.6,code,cap_sweep,"[[21,2,6]]",1,10,22,7,43,"[[21,2,6]]",751,3968,0.8107358870967742
63,64,60,62,3217,815,0.6,code,cap_sweep,"[[21,2,6]]",1,10,23,7,43,"[[21,2,6]]",751,3968,0.8107358870967742
64,64,60,62,3217,879,0.7,code,cap_sweep,"[[21,2,6]]",1,10,24,7,43,"[[21,2,6]]",751,3968,0.8107358870967742
65,64,60,62,3217,943,0.6,code,cap_sweep,"[[21,2,6]]",1,10,25,7,43,"[[21,2,6]]",751,3968,0.8107358870967742
66,64,60,62,3217,1007,0.6,code,cap_sweep,"[[21,2,6]]",1,10,26,7,43,"[[21,2,6]]",751,3968,0.8107358870967742
67,64,60,62,3217,1071,0.6,code,cap_sweep,"[[21,2,6]]",1,10,27,7,43,"[[21,2,6]]",751,3968,0.8107358870967742
68,64,60,62,3217,1135,0.6,code,cap_sweep,"[[21,2,6]]",1,10,28,7,43,"[[21,2,6]]",751,3968,0.8107358870967742
69,64,60,62,3217,1199,0.6,code,cap_sweep,"[[21,2,6]]",1,10,29,7,43,"[[21,2,6]]",751,3968,0.8107358870967742
70,64,60,62,3217,1263,0.6,code,cap_sweep,"[[21,2,6]]",1,10,30,7,43,"[[21,2,6]]",751,3968,0.8107358870967742
71,64,60,62,3217,1327,0.6,code,cap_sweep,"[[21,2,6]]",1,10,31,7,43,"[[21,2,6]]",751,3968,0.8107358870967742
72,57,53,72,3082,1022,0.6,code,cap_sweep,"[[21,2,6]]",1,10,32,7,43,"[[21,2,6]]",1022,4104,0.7509746588693957
73,57,53,72,3082,1079,0.6,code,cap_sweep,"[[21,2,6]]",1,10,33,7,43,"[[21,2,6]]",1022,4104,0.7509746588693957
74,52,48,74,2949,899,0.6,code,cap_sweep,"[[21,2,6]]",1,10,34,7,43,"[[21,2,6]]",899,3848,0.7663721413721414
75,52,48,74,2949,951,0.6,code,cap_sweep,"[[21,2,6]]",1,10,35,7,43,"[[21,2,6]]",899,3848,0.7663721413721414
76,52,48,74,2949,1003,0.6,code,cap_sweep,"[[21,2,6]]",1,10,36,7,43,"[[21,2,6]]",899,3848,0.7663721413721414
77,52,48,74,2949,1055,0.6,code,cap_sweep,"[[21,2,6]]",1,10,37,7,43,"[[21,2,6]]",899,3848,0.7663721413721414
78,52,48,74,2949,1107,0.6,code,cap_sweep,"[[21,2,6]]",1,10,38,7,43,"[[21,2,6]]",899,3848,0.7663721413721414
79,52,48,74,2949,1159,0.6,code,cap_sweep,"[[21,2,6]]",1,10,39,7,43,"[[21,2,6]]",899,3848,0.7663721413721414
80,44,40,80,2703,817,0.6,code,cap_sweep,"[[21,2,6]]",1,10,40,7,43,"[[21,2,6]]",817,3520,0.7678977272727273
81,44,40,80,2703,861,0.6,code,cap_sweep,"[[21,2,6]]",1,10,41,7,43,"[[21,2,6]]",817,3520,0.7678977272727273
82,44,40,80,2703,905,0.6,code,cap_sweep,"[[21,2,6]]",1,10,42,7,43,"[[21,2,6]]",817,3520,0.7678977272727273
83,44,40,80,2703,949,0.6,code,cap_sweep,"[[21,2,6]]",1,10,43,7,43,"[[21,2,6]]",817,3520,0.7678977272727273
84,44,40,80,2703,993,0.6,code,cap_sweep,"[[21,2,6]]",1,10,44,7,43,"[[21,2,6]]",817,3520,0.7678977272727273
85,44,40,80,2703,1037,0.6,code,cap_sweep,"[[21,2,6]]",1,10,45,7,43,"[[21,2,6]]",817,3520,0.7678977272727273
86,41,37,86,2650,876,0.6,code,cap_sweep,"[[21,2,6]]",1,10,46,7,43,"[[21,2,6]]",876,3526,0.7515598411798071
87,41,37,86,2650,917,0.6,code,cap_sweep,"[[21,2,6]]",1,10,47,7,43,"[[21,2,6]]",876,3526,0.7515598411798071
88,41,37,86,2650,958,0.9,code,cap_sweep,"[[21,2,6]]",1,10,48,7,43,"[[21,2,6]]",876,3526,0.7515598411798071
89,41,37,86,2650,999,0.6,code,cap_sweep,"[[21,2,6]]",1,10,49,7,43,"[[21,2,6]]",876,3526,0.7515598411798071
90,41,37,86,2650,1040,0.6,code,cap_sweep,"[[21,2,6]]",1,10,50,7,43,"[[21,2,6]]",876,3526,0.7515598411798071
91,39,35,91,2672,877,0.6,code,cap_sweep,"[[21,2,6]]",1,10,51,7,43,"[[21,2,6]]",877,3549,0.7528881375035221
92,39,35,91,2672,916,0.6,code,cap_sweep,"[[21,2,6]]",1,10,52,7,43,"[[21,2,6]]",877,3549,0.7528881375035221
93,39,35,91,2672,955,0.7,code,cap_sweep,"[[21,2,6]]",1,10,53,7,43,"[[21,2,6]]",877,3549,0.7528881375035221
94,39,35,91,2672,994,0.6,code,cap_sweep,"[[21,2,6]]",1,10,54,7,43,"[[21,2,6]]",877,3549,0.7528881375035221
95,39,35,91,2672,1033,0.6,code,cap_sweep,"[[21,2,6]]",1,10,55,7,43,"[[21,2,6]]",877,3549,0.7528881375035221
96,39,35,91,2672,1072,0.6,code,cap_sweep,"[[21,2,6]]",1,10,56,7,43,"[[21,2,6]]",877,3549,0.7528881375035221
97,39,35,91,2672,1111,0.6,code,cap_sweep,"[[21,2,6]]",1,10,57,7,43,"[[21,2,6]]",877,3549,0.7528881375035221
98,37,33,98,2660,966,0.6,code,cap_sweep,"[[21,2,6]]",1,10,58,7,43,"[[21,2,6]]",966,3626,0.7335907335907336
40,52,48,40,2006,74,36.7,code,greedy,"[[16,3,5]]",1,28,3,7,40,"[[16,3,5]]",74,2080,0.9644230769230769
41,51,47,41,1993,98,33.5,code,greedy,"[[16,3,5]]",1,28,4,7,40,"[[16,3,5]]",98,2091,0.9531324725011956
42,48,45,42,1942,74,24.2,code,greedy,"[[16,3,5]]",1,28,5,7,40,"[[16,3,5]]",74,2016,0.9632936507936508
43,47,43,43,1937,84,23.1,code,greedy,"[[16,3,5]]",1,28,6,7,40,"[[16,3,5]]",84,2021,0.9584364176150421
44,44,40,44,1855,81,22.4,code,greedy,"[[16,3,5]]",1,28,7,7,40,"[[16,3,5]]",81,1936,0.9581611570247934
45,43,39,45,1848,87,27.3,code,greedy,"[[16,3,5]]",1,28,8,7,40,"[[16,3,5]]",87,1935,0.9550387596899225
46,41,37,46,1803,83,28.7,code,greedy,"[[16,3,5]]",1,28,9,7,40,"[[16,3,5]]",83,1886,0.9559915164369035
47,40,36,47,1770,110,19.0,code,greedy,"[[16,3,5]]",1,28,10,7,40,"[[16,3,5]]",110,1880,0.9414893617021277
48,40,36,47,1770,150,20.4,code,greedy,"[[16,3,5]]",1,28,11,7,40,"[[16,3,5]]",110,1880,0.9414893617021277
49,39,35,49,1804,107,18.1,code,greedy,"[[16,3,5]]",1,28,12,7,40,"[[16,3,5]]",107,1911,0.9440083725798012
50,37,33,50,1747,103,22.4,code,greedy,"[[16,3,5]]",1,28,13,7,40,"[[16,3,5]]",103,1850,0.9443243243243243
51,37,33,50,1747,140,17.5,code,greedy,"[[16,3,5]]",1,28,14,7,40,"[[16,3,5]]",103,1850,0.9443243243243243
52,36,32,52,1764,108,16.9,code,greedy,"[[16,3,5]]",1,28,15,7,40,"[[16,3,5]]",108,1872,0.9423076923076923
53,36,32,52,1764,144,17.3,code,greedy,"[[16,3,5]]",1,28,16,7,40,"[[16,3,5]]",108,1872,0.9423076923076923
54,35,31,54,1760,130,15.7,code,greedy,"[[16,3,5]]",1,28,17,7,40,"[[16,3,5]]",130,1890,0.9312169312169312
55,35,31,54,1760,165,16.3,code,greedy,"[[16,3,5]]",1,28,18,7,40,"[[16,3,5]]",130,1890,0.9312169312169312
56,34,30,56,1760,144,15.3,code,greedy,"[[16,3,5]]",1,28,19,7,40,"[[16,3,5]]",144,1904,0.9243697478991597
57,34,30,56,1760,178,17.9,code,greedy,"[[16,3,5]]",1,28,20,7,40,"[[16,3,5]]",144,1904,0.9243697478991597
58,34,30,56,1760,212,15.9,code,greedy,"[[16,3,5]]",1,28,21,7,40,"[[16,3,5]]",144,1904,0.9243697478991597
59,32,28,59,1746,142,19.1,code,greedy,"[[16,3,5]]",1,28,22,7,40,"[[16,3,5]]",142,1888,0.9247881355932204
60,32,28,60,1729,191,15.2,code,greedy,"[[16,3,5]]",1,28,23,7,40,"[[16,3,5]]",191,1920,0.9005208333333333
61,31,27,61,1709,182,12.7,code,greedy,"[[16,3,5]]",1,28,24,7,40,"[[16,3,5]]",182,1891,0.9037546271813856
62,31,27,61,1709,213,13.3,code,greedy,"[[16,3,5]]",1,28,25,7,40,"[[16,3,5]]",182,1891,0.9037546271813856
63,30,26,63,1718,172,13.6,code,greedy,"[[16,3,5]]",1,28,26,7,40,"[[16,3,5]]",172,1890,0.908994708994709
64,30,26,63,1718,202,12.4,code,greedy,"[[16,3,5]]",1,28,27,7,40,"[[16,3,5]]",172,1890,0.908994708994709
65,30,26,63,1718,232,17.3,code,greedy,"[[16,3,5]]",1,28,28,7,40,"[[16,3,5]]",172,1890,0.908994708994709
66,30,26,63,1718,262,13.3,code,greedy,"[[16,3,5]]",1,28,29,7,40,"[[16,3,5]]",172,1890,0.908994708994709
67,30,26,63,1718,292,12.0,code,greedy,"[[16,3,5]]",1,28,30,7,40,"[[16,3,5]]",172,1890,0.908994708994709
68,29,25,68,1755,217,13.0,code,greedy,"[[16,3,5]]",1,28,31,7,40,"[[16,3,5]]",217,1972,0.8899594320486816
69,29,25,69,1736,265,12.5,code,greedy,"[[16,3,5]]",1,28,32,7,40,"[[16,3,5]]",265,2001,0.8675662168915542
70,29,25,69,1736,294,11.8,code,greedy,"[[16,3,5]]",1,28,33,7,40,"[[16,3,5]]",265,2001,0.8675662168915542
71,28,24,71,1786,202,14.6,code,greedy,"[[16,3,5]]",1,28,34,7,40,"[[16,3,5]]",202,1988,0.8983903420523138
72,28,24,71,1786,230,13.1,code,greedy,"[[16,3,5]]",1,28,35,7,40,"[[16,3,5]]",202,1988,0.8983903420523138
73,27,23,73,1786,185,15.7,code,greedy,"[[16,3,5]]",1,28,36,7,40,"[[16,3,5]]",185,1971,0.9061390157280568
74,27,23,73,1786,212,14.3,code,greedy,"[[16,3,5]]",1,28,37,7,40,"[[16,3,5]]",185,1971,0.9061390157280568
75,27,23,73,1786,239,12.2,code,greedy,"[[16,3,5]]",1,28,38,7,40,"[[16,3,5]]",185,1971,0.9061390157280568
76,27,23,73,1786,266,12.4,code,greedy,"[[16,3,5]]",1,28,39,7,40,"[[16,3,5]]",185,1971,0.9061390157280568
77,27,23,73,1786,293,14.2,code,greedy,"[[16,3,5]]",1,28,40,7,40,"[[16,3,5]]",185,1971,0.9061390157280568
78,27,23,73,1786,320,10.7,code,greedy,"[[16,3,5]]",1,28,41,7,40,"[[16,3,5]]",185,1971,0.9061390157280568
79,27,23,73,1786,347,7.3,code,greedy,"[[16,3,5]]",1,28,42,7,40,"[[16,3,5]]",185,1971,0.9061390157280568
80,27,23,73,1786,374,7.1,code,greedy,"[[16,3,5]]",1,28,43,7,40,"[[16,3,5]]",185,1971,0.9061390157280568
81,26,22,81,1881,225,12.6,code,greedy,"[[16,3,5]]",1,28,44,7,40,"[[16,3,5]]",225,2106,0.8931623931623932
82,26,22,82,1881,251,10.2,code,greedy,"[[16,3,5]]",1,28,45,7,40,"[[16,3,5]]",251,2132,0.8822701688555347
83,26,22,82,1881,277,10.1,code,greedy,"[[16,3,5]]",1,28,46,7,40,"[[16,3,5]]",251,2132,0.8822701688555347
